Order ID,Order Date,Customer ID,Age,Gender,Segment,Region,City,Product Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Sales,Profit
ORD-020326,2024-05-13,CUST-01707,32.0,Female,Small Business,West,Ashland,Groceries,Snacks,Snacks - Model C,57.25,3,0.0,171.75,47.57
ORD-034020,2025-02-04,CUST-00054,33.0,Female,Corporate,North,Springfield,Apparel,Women's Dresses,Women's Dresses - Model A,82.38,2,0.0,164.76,65.35
ORD-019809,2024-05-01,CUST-02215,26.0,Male,Small Business,South,Greenville,Beauty & Personal Care,Fragrances,Fragrances - Model C,114.36,1,0.05,108.64,26.11
ORD-001570,2023-02-21,CUST-01349,49.0,Female,Consumer,North,Riverton,Groceries,Organic Foods,Organic Foods - Model A,58.41,1,0.0,58.41,23.41
ORD-013314,2023-12-02,CUST-00430,43.0,Female,Small Business,North,Springfield,Apparel,Men's Shirts,Men's Shirts - Model D,157.02,2,0.05,298.34,81.65
ORD-024591,2024-08-15,CUST-01276,38.0,Male,Small Business,Central,Franklin,Home & Kitchen,Furniture,Furniture - Model D,280.97,4,0.0,1123.88,385.56
ORD-037548,2025-04-27,CUST-00499,18.0,Male,Corporate,West,Ashland,Electronics,Tablets,Tablets - Model A,432.26,1,0.0,432.26,148.91
ORD-038192,2025-05-10,CUST-02121,45.0,Female,Consumer,West,Ashland,Sports & Outdoors,Sportswear,Sportswear - Model C,47.1,1,0.0,47.1,16.25
ORD-021690,2024-06-13,CUST-00450,42.0,Male,Consumer,West,Ashland,Sports & Outdoors,Yoga,Yoga - Model C,259.97,1,0.05,246.97,56.63
ORD-016439,2024-02-02,CUST-01398,35.0,Male,Consumer,West,Ashland,Apparel,Women's Dresses,Women's Dresses - Model B,90.88,3,0.0,272.64,77.95
ORD-010139,2023-10-06,CUST-01141,60.0,Female,Corporate,East,Salem,Electronics,Smartwatches,Smartwatches - Model C,579.41,4,0.1,2085.88,749.0
ORD-005335,2023-06-06,CUST-01746,27.0,Male,Corporate,Central,Chester,Groceries,Snacks,Snacks - Model B,46.05,3,0.15,117.43,35.36
ORD-038225,2025-05-10,CUST-00701,52.0,Female,Consumer,South,Georgetown,Electronics,Smartwatches,Smartwatches - Model D,373.08,2,0.0,746.16,194.97
ORD-031568,2024-12-15,CUST-01531,45.0,Male,Consumer,North,Springfield,Apparel,Footwear,Footwear - Model D,158.25,1,0.0,158.25,57.56
ORD-029807,2024-11-27,CUST-02286,42.0,Female,Consumer,North,Fairview,Sports & Outdoors,Cycling,Cycling - Model C,142.76,1,0.1,128.48,35.54
ORD-026485,2024-09-28,CUST-02367,52.0,Female,Consumer,West,Ashland,Groceries,Household Supplies,Household Supplies - Model A,6.96,2,0.0,13.92,6.17
ORD-030870,2024-12-06,CUST-01848,23.0,Female,Consumer,Central,Dover,Sports & Outdoors,Camping Gear,Camping Gear - Model A,263.07,1,0.05,249.92,61.06
ORD-032938,2025-01-07,CUST-00885,23.0,Female,Corporate,North,Fairview,Home & Kitchen,Decor,Decor - Model C,188.92,2,0.2,302.27,30.49
ORD-019067,2024-04-13,CUST-01265,37.0,Male,Consumer,East,Bristol,Beauty & Personal Care,Skincare,Skincare - Model C,13.43,2,0.05,25.52,8.49
ORD-002686,2023-03-27,CUST-00072,23.0,Female,Consumer,Central,Franklin,Apparel,Men's Shirts,Men's Shirts - Model D,20.86,3,0.1,56.32,17.37
ORD-004680,2023-05-20,CUST-01324,18.0,Female,Consumer,East,Salem,Apparel,Footwear,Footwear - Model C,92.52,1,0.0,92.52,29.42
ORD-039110,2025-05-28,CUST-00646,36.0,Male,Consumer,Central,Franklin,Home & Kitchen,Small Appliances,Small Appliances - Model D,449.12,1,0.0,449.12,138.99
ORD-004401,2023-05-13,CUST-00869,30.0,Female,Consumer,North,Springfield,Groceries,Organic Foods,Organic Foods - Model B,31.9,3,0.2,76.56,17.38
ORD-015353,2024-01-02,CUST-02206,34.0,Male,Corporate,East,Bristol,Home & Kitchen,Storage,Storage - Model D,264.76,2,0.0,529.52,203.62
ORD-029412,2024-11-23,CUST-00943,44.0,Female,Small Business,Central,Franklin,Beauty & Personal Care,Skincare,Skincare - Model B,7.52,2,0.05,14.29,3.31
ORD-030332,2024-12-01,CUST-00207,27.0,Female,Consumer,East,Clinton,Electronics,Laptops,Laptops - Model A,958.71,3,0.0,2876.13,1212.74
ORD-008415,2023-08-24,CUST-01186,20.0,Female,Consumer,Central,Dover,Electronics,Cameras,Cameras - Model A,942.18,1,0.15,800.85,195.45
ORD-027267,2024-10-14,CUST-01717,30.0,Male,Consumer,South,Madison,Beauty & Personal Care,Grooming,Grooming - Model A,112.47,1,0.1,101.22,38.98
ORD-023121,2024-07-13,CUST-02254,18.0,Male,Consumer,West,Ashland,Electronics,Cameras,Cameras - Model C,319.73,3,0.0,959.19,263.93
ORD-004201,2023-05-08,CUST-00393,31.0,Male,Consumer,North,Springfield,Sports & Outdoors,Cycling,Cycling - Model C,362.28,2,0.0,724.56,267.28
ORD-029736,2024-11-27,CUST-02105,34.0,Male,Consumer,West,Ashland,Electronics,Headphones,Headphones - Model C,60.45,1,0.1,54.4,12.92
ORD-005416,2023-06-08,CUST-00457,51.0,Male,Consumer,South,Greenville,Electronics,Tablets,Tablets - Model B,852.09,1,0.0,852.09,248.0
ORD-034549,2025-02-19,CUST-01309,18.0,Male,Small Business,West,Ashland,Electronics,Smartphones,Smartphones - Model A,629.91,2,0.0,1259.82,547.59
ORD-016708,2024-02-11,CUST-01085,39.0,Female,Consumer,South,Georgetown,Electronics,Laptops,Laptops - Model C,602.56,1,0.1,542.3,207.2
ORD-007113,2023-07-22,CUST-00738,48.0,Male,Consumer,Central,Dover,Groceries,Organic Foods,Organic Foods - Model D,42.04,1,0.2,33.63,10.0
ORD-024411,2024-08-11,CUST-02039,25.0,Female,Corporate,South,Madison,Groceries,Organic Foods,Organic Foods - Model B,57.13,2,,114.26,34.58
ORD-015843,2024-01-16,CUST-02421,18.0,Female,Consumer,North,Riverton,Beauty & Personal Care,Skincare,Skincare - Model A,90.37,2,0.0,180.74,45.27
ORD-015178,2023-12-30,CUST-00557,28.0,Male,Consumer,South,Georgetown,Apparel,Jeans,Jeans - Model D,125.9,2,0.05,239.21,61.83
ORD-023952,2024-08-01,CUST-00254,25.0,Female,Consumer,East,Bristol,Sports & Outdoors,Cycling,Cycling - Model B,34.08,3,0.0,102.24,31.91
ORD-031265,2024-12-12,CUST-01348,28.0,Male,Consumer,West,Marion,Apparel,Activewear,Activewear - Model B,39.65,3,0.0,118.95,49.56
ORD-033191,2025-01-14,CUST-00892,30.0,Male,Corporate,Central,Chester,Electronics,Laptops,Laptops - Model C,1164.14,2,0.0,2328.28,786.03
ORD-025623,2024-09-07,CUST-01387,54.0,Female,Corporate,North,Fairview,Beauty & Personal Care,Fragrances,Fragrances - Model C,87.23,3,0.1,235.52,58.0
ORD-021142,2024-06-01,CUST-01749,31.0,Female,Small Business,North,Fairview,Apparel,Activewear,Activewear - Model C,115.18,3,0.0,345.54,104.82
ORD-001416,2023-02-16,CUST-01210,41.0,Male,Corporate,South,Madison,Electronics,Tablets,Tablets - Model D,524.46,2,0.0,1048.92,284.49
ORD-035387,2025-03-11,CUST-00388,44.0,Female,Corporate,Central,Chester,Sports & Outdoors,Sportswear,Sportswear - Model A,259.04,1,0.0,259.04,80.2
ORD-033767,2025-01-29,CUST-01125,35.0,Male,Consumer,South,Georgetown,Electronics,Smartphones,Smartphones - Model A,284.4,2,0.0,568.8,203.4
ORD-034714,2025-02-23,CUST-00633,32.0,Female,Corporate,Central,Dover,Beauty & Personal Care,Makeup,Makeup - Model D,93.47,2,,186.94,76.53
ORD-027838,2024-10-27,CUST-02245,44.0,Female,Consumer,Central,Franklin,Apparel,Jackets,Jackets - Model B,42.92,2,0.0,85.84,31.15
ORD-032900,2025-01-06,CUST-00801,27.0,Male,Consumer,South,Georgetown,Groceries,Household Supplies,Household Supplies - Model B,51.15,1,0.0,51.15,16.51
ORD-004568,2023-05-18,CUST-01171,23.0,Other,Consumer,South,Madison,Electronics,Cameras,Cameras - Model A,634.04,2,0.0,1268.08,501.85
ORD-021872,2024-06-16,CUST-00132,20.0,Male,Consumer,West,Marion,Beauty & Personal Care,Fragrances,Fragrances - Model D,16.36,2,0.05,31.08,12.99
ORD-038085,2025-05-08,CUST-00901,43.0,Male,Consumer,East,Salem,Electronics,Laptops,Laptops - Model D,940.46,2,0.0,1880.92,583.8
ORD-004750,2023-05-22,CUST-00673,28.0,Male,Small Business,East,Clinton,Sports & Outdoors,Cycling,Cycling - Model B,204.4,2,0.2,327.04,76.65
ORD-039767,2025-06-10,CUST-00094,36.0,Male,Consumer,East,Bristol,Electronics,Smartwatches,Smartwatches - Model D,522.74,2,0.0,1045.48,372.76
ORD-003230,2023-04-11,CUST-00606,45.0,Other,Consumer,Central,Dover,Apparel,Men's Shirts,Men's Shirts - Model D,121.36,2,0.0,242.72,99.87
ORD-017405,2024-03-02,CUST-01165,25.0,Male,Consumer,East,Bristol,Home & Kitchen,Small Appliances,Small Appliances - Model A,81.51,1,0.0,81.51,32.69
ORD-002218,2023-03-14,CUST-01376,42.0,Male,Consumer,South,Madison,Home & Kitchen,Storage,Storage - Model D,290.93,3,0.1,785.51,250.85
ORD-001627,2023-02-23,CUST-02228,45.0,Male,Consumer,Central,Dover,Electronics,Cameras,Cameras - Model A,969.45,3,0.1,2617.52,500.3
ORD-015989,2024-01-20,CUST-00833,23.0,Female,Corporate,East,Bristol,Electronics,Tablets,Tablets - Model A,441.94,3,0.05,1259.53,298.51
ORD-019415,2024-04-21,CUST-00500,18.0,Male,Small Business,West,Marion,Apparel,Activewear,Activewear - Model C,16.99,2,0.0,33.98,8.79
ORD-009067,2023-09-09,CUST-01349,49.0,Female,Consumer,North,Riverton,Sports & Outdoors,Cycling,Cycling - Model D,67.59,1,0.2,54.07,15.58
ORD-024271,2024-08-08,CUST-01095,29.0,Female,Corporate,North,Riverton,Electronics,Headphones,Headphones - Model C,697.73,1,0.0,697.73,223.07
ORD-008361,2023-08-22,CUST-00101,33.0,Female,Consumer,West,Fairfax,Sports & Outdoors,Yoga,Yoga - Model C,309.92,1,0.1,278.93,103.47
ORD-014759,2023-12-23,CUST-02430,61.0,Female,Corporate,North,Springfield,Electronics,Cameras,Cameras - Model A,986.41,1,0.15,838.45,157.7
ORD-010504,2023-10-14,CUST-01219,22.0,Male,Consumer,East,Clinton,Electronics,Smartphones,Smartphones - Model C,778.25,2,0.05,1478.68,479.96
ORD-017283,2024-02-28,CUST-01699,18.0,Male,Consumer,Central,Chester,Groceries,Snacks,Snacks - Model B,21.49,1,0.0,21.49,6.55
ORD-026836,2024-10-05,CUST-00501,55.0,Male,Consumer,East,Salem,Apparel,Women's Dresses,Women's Dresses - Model C,110.6,1,0.05,105.07,43.27
ORD-019342,2024-04-20,CUST-00971,34.0,Female,Consumer,North,Springfield,Home & Kitchen,Small Appliances,Small Appliances - Model A,209.86,1,0.0,209.86,94.36
ORD-001133,2023-02-05,CUST-02267,45.0,Male,Consumer,North,Fairview,Electronics,Cameras,Cameras - Model B,442.88,2,0.0,885.76,297.8
ORD-023831,2024-07-28,CUST-02154,24.0,Female,Corporate,North,Fairview,Groceries,Snacks,Snacks - Model B,20.64,1,0.0,20.64,6.75
ORD-036639,2025-04-08,CUST-01808,37.0,Other,Consumer,East,Salem,Electronics,Laptops,Laptops - Model C,1190.16,1,0.0,1190.16,438.68
ORD-002030,2023-03-09,CUST-00115,38.0,Male,Corporate,South,Madison,Electronics,Tablets,Tablets - Model C,620.93,4,0.0,2483.72,1056.45
ORD-028058,2024-10-31,CUST-00308,54.0,Female,Small Business,West,Ashland,Home & Kitchen,Decor,Decor - Model A,390.64,3,0.0,1171.92,343.48
ORD-019529,2024-04-24,CUST-00491,52.0,Female,Small Business,West,Ashland,Sports & Outdoors,Camping Gear,Camping Gear - Model B,373.02,3,0.0,1119.06,337.21
ORD-039335,2025-06-01,CUST-01378,40.0,Female,Small Business,Central,Franklin,Electronics,Tablets,Tablets - Model C,51.09,2,0.0,102.18,33.41
ORD-016976,2024-02-18,CUST-02087,36.0,Female,Corporate,North,Springfield,Beauty & Personal Care,Makeup,Makeup - Model B,92.71,1,0.0,92.71,36.83
ORD-026632,2024-10-01,CUST-01386,39.0,Female,Small Business,South,Georgetown,Home & Kitchen,Storage,Storage - Model D,136.99,4,0.0,547.96,221.02
ORD-040202,2025-06-18,CUST-01272,56.0,Female,Consumer,Central,Dover,Sports & Outdoors,Yoga,Yoga - Model B,284.41,4,0.05,1080.76,358.74
ORD-024650,2024-08-17,CUST-02402,50.0,Female,Corporate,South,Madison,Groceries,Household Supplies,Household Supplies - Model D,5.13,4,0.0,20.52,8.93
ORD-021635,2024-06-12,CUST-02417,28.0,Female,Consumer,Central,Chester,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model A,174.67,2,0.0,349.34,115.32
ORD-031532,2024-12-15,CUST-00865,,Male,Consumer,Central,Franklin,Apparel,Footwear,Footwear - Model A,138.96,4,0.05,528.05,156.03
ORD-001679,2023-02-25,CUST-01686,46.0,Male,Consumer,Central,Franklin,Apparel,Jackets,Jackets - Model A,106.7,1,0.0,106.7,41.44
ORD-004903,2023-05-26,CUST-01485,48.0,Female,Small Business,Central,Chester,Home & Kitchen,Cookware,Cookware - Model C,183.91,3,0.0,551.73,165.46
ORD-020726,2024-05-22,CUST-01797,33.0,Male,Corporate,East,Salem,Groceries,Beverages,Beverages - Model D,22.98,1,0.0,22.98,9.19
ORD-018131,2024-03-22,CUST-01242,24.0,Male,Corporate,West,Fairfax,Home & Kitchen,Decor,Decor - Model B,194.86,3,0.0,584.58,249.78
ORD-017556,2024-03-06,CUST-02485,36.0,Female,Small Business,South,Georgetown,Apparel,Footwear,Footwear - Model C,94.76,2,0.0,189.52,70.73
ORD-004059,2023-05-04,CUST-01193,34.0,Female,Consumer,West,Ashland,Beauty & Personal Care,Skincare,Skincare - Model A,52.36,1,0.0,52.36,22.69
ORD-036872,2025-04-13,CUST-00108,33.0,Female,Consumer,Central,Franklin,Sports & Outdoors,Cycling,Cycling - Model A,430.04,1,0.0,430.04,150.86
ORD-021645,2024-06-12,CUST-01598,41.0,Female,Consumer,East,Bristol,Beauty & Personal Care,Fragrances,Fragrances - Model A,97.99,1,0.0,97.99,29.98
ORD-037395,2025-04-24,CUST-02033,46.0,Male,Consumer,Central,Dover,Apparel,Activewear,Activewear - Model B,39.52,3,0.2,94.85,12.7
ORD-008902,2023-09-05,CUST-02198,,Female,Consumer,South,Madison,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model B,180.8,1,0.2,144.64,42.89
ORD-007611,2023-08-03,CUST-00624,29.0,Male,Consumer,North,Fairview,Beauty & Personal Care,Grooming,Grooming - Model B,98.74,1,,78.99,24.2
ORD-024040,2024-08-03,CUST-01191,57.0,Female,Small Business,South,Madison,Home & Kitchen,Furniture,Furniture - Model C,365.0,3,0.0,1095.0,317.87
ORD-015840,2024-01-16,CUST-01851,,Male,Corporate,Central,Franklin,Apparel,Men's Shirts,Men's Shirts - Model B,113.02,1,0.1,101.72,38.92
ORD-027863,2024-10-27,CUST-01413,18.0,Female,Small Business,West,Fairfax,Apparel,Jeans,Jeans - Model D,70.37,4,0.0,281.48,121.46
ORD-021932,2024-06-18,CUST-01846,18.0,Male,Consumer,South,Madison,Groceries,Snacks,Snacks - Model D,26.08,4,0.1,93.89,25.6
ORD-025839,2024-09-13,CUST-00380,32.0,Female,Consumer,East,Clinton,Electronics,Cameras,Cameras - Model A,446.1,1,0.05,423.8,167.6
ORD-028302,2024-11-04,CUST-00934,59.0,Male,Consumer,Central,Dover,Apparel,Men's Shirts,Men's Shirts - Model B,158.45,2,0.0,316.9,137.37
ORD-011672,2023-11-09,CUST-00676,42.0,Female,Small Business,North,Riverton,Beauty & Personal Care,Grooming,Grooming - Model C,66.59,1,0.0,66.59,24.17
ORD-038191,2025-05-10,CUST-01640,35.0,Male,Consumer,East,Clinton,Groceries,Snacks,Snacks - Model A,7.29,4,0.05,27.7,11.16
ORD-039380,2025-06-02,CUST-01977,18.0,Male,Consumer,Central,Chester,Sports & Outdoors,Fitness Equipment,Fitness Equipment - Model A,450.28,1,0.2,360.22,50.3
ORD-029391,2024-11-23,CUST-01958,22.0,Female,Corporate,West,Ashland,Home & Kitchen,Decor,Decor - Model B,188.86,2,0.0,377.72,152.09
ORD-018913,2024-04-10,CUST-01532,42.0,Male,Small Business,East,Salem,Sports & Outdoors,Yoga,Yoga - Model B,419.56,1,0.05,398.58,119.69
ORD-015834,2024-01-16,CUST-01735,31.0,Female,Consumer,West,Ashland,Electronics,Smartwatches,Smartwatches - Model D,772.13,2,0.0,1544.26,515.42
ORD-003353,2023-04-15,CUST-02431,18.0,Male,Consumer,South,Georgetown,Groceries,Snacks,Snacks - Model B,18.08,1,0.15,15.37,3.61
ORD-029088,2024-11-18,CUST-02415,52.0,Male,Consumer,North,Springfield,Beauty & Personal Care,Skincare,Skincare - Model C,57.05,1,0.0,57.05,22.92
ORD-030063,2024-11-30,CUST-00602,30.0,Female,Corporate,North,Springfield,Groceries,Household Supplies,Household Supplies - Model C,58.88,2,0.0,117.76,49.21
ORD-018766,2024-04-06,CUST-01986,34.0,Female,Consumer,West,Fairfax,Apparel,Footwear,Footwear - Model A,23.16,2,0.0,46.32,17.66
ORD-038432,2025-05-14,CUST-00975,25.0,Female,Consumer,Central,Franklin,Beauty & Personal Care,Haircare,Haircare - Model B,92.57,1,0.0,92.57,40.55
ORD-001875,2023-03-04,CUST-01799,30.0,Male,Consumer,East,Bristol,Beauty & Personal Care,Makeup,Makeup - Model D,51.05,2,0.1,91.89,21.52
ORD-022675,2024-07-03,CUST-01713,46.0,Male,Corporate,South,Madison,Beauty & Personal Care,Makeup,Makeup - Model D,68.17,4,0.0,272.68,86.8
ORD-024169,2024-08-05,CUST-00705,51.0,Female,Consumer,North,Springfield,Groceries,Household Supplies,Household Supplies - Model A,52.76,2,0.05,100.24,23.93
ORD-005669,2023-06-15,CUST-01795,18.0,Female,Small Business,South,Greenville,Beauty & Personal Care,Haircare,Haircare - Model C,41.47,1,0.15,35.25,8.57
ORD-009863,2023-09-30,CUST-00796,36.0,Female,Small Business,North,Fairview,Groceries,Beverages,Beverages - Model D,53.1,1,0.0,53.1,15.14
ORD-007544,2023-08-01,CUST-00106,35.0,Female,Small Business,South,Greenville,Apparel,Activewear,Activewear - Model D,160.24,1,0.0,160.24,56.97
ORD-028669,2024-11-10,CUST-02407,41.0,Female,Consumer,South,Madison,Home & Kitchen,Bedding,Bedding - Model B,192.1,1,0.05,182.49,56.38
ORD-034450,2025-02-16,CUST-01910,43.0,Female,Consumer,South,Georgetown,Apparel,Women's Dresses,Women's Dresses - Model D,75.65,3,0.0,226.95,94.2
ORD-040362,2025-06-21,CUST-02098,27.0,Female,Consumer,West,Fairfax,Beauty & Personal Care,Makeup,Makeup - Model C,114.84,3,0.0,344.52,143.32
ORD-003800,2023-04-28,CUST-01981,40.0,Male,Consumer,Central,Dover,Apparel,Activewear,Activewear - Model C,168.33,1,0.0,168.33,73.2
ORD-017612,2024-03-08,CUST-02368,32.0,Male,Consumer,West,Ashland,Apparel,Women's Dresses,Women's Dresses - Model A,118.01,2,0.0,236.02,100.66
ORD-005384,2023-06-07,CUST-01803,34.0,Female,Consumer,South,Madison,Apparel,Women's Dresses,Women's Dresses - Model A,107.35,2,0.0,214.7,65.93
ORD-004114,2023-05-06,CUST-01427,48.0,Male,Small Business,Central,Dover,Home & Kitchen,Decor,Decor - Model C,109.7,1,0.0,109.7,33.11
ORD-032108,2024-12-23,CUST-00236,29.0,Female,Consumer,East,Salem,Home & Kitchen,Cookware,Cookware - Model C,38.8,4,0.1,139.68,24.53
ORD-011818,2023-11-11,CUST-01882,56.0,Female,Consumer,North,Fairview,Beauty & Personal Care,Makeup,Makeup - Model C,53.22,2,0.0,106.44,35.0
ORD-004122,2023-05-06,CUST-02370,48.0,Female,Consumer,North,Springfield,Home & Kitchen,Cookware,Cookware - Model B,230.65,1,0.15,196.05,48.24
ORD-019126,2024-04-14,CUST-01102,45.0,Female,Consumer,South,Georgetown,Beauty & Personal Care,Skincare,Skincare - Model D,82.87,1,0.3,58.01,9.34
ORD-015704,2024-01-13,CUST-01641,18.0,Female,Consumer,South,Georgetown,Electronics,Smartphones,Smartphones - Model B,303.92,2,0.0,607.84,251.55
ORD-036877,2025-04-13,CUST-01958,22.0,Female,Corporate,West,Ashland,Electronics,Tablets,Tablets - Model C,1069.92,1,0.0,1069.92,387.61
ORD-003220,2023-04-11,CUST-02339,51.0,Male,Small Business,East,Clinton,Home & Kitchen,Storage,Storage - Model B,438.85,1,0.0,438.85,166.66
ORD-010906,2023-10-24,CUST-02199,35.0,Male,Consumer,South,Greenville,Groceries,Snacks,Snacks - Model C,54.67,1,0.1,49.2,10.61
ORD-035340,2025-03-09,CUST-01044,39.0,Female,Consumer,South,Greenville,Sports & Outdoors,Cycling,Cycling - Model A,230.64,1,0.0,230.64,79.88
ORD-016877,2024-02-16,CUST-01555,20.0,Female,Corporate,West,Ashland,Electronics,Laptops,Laptops - Model B,1002.28,2,0.0,2004.56,897.09
ORD-012361,2023-11-21,CUST-02075,38.0,Female,Consumer,South,Georgetown,Beauty & Personal Care,Haircare,Haircare - Model A,40.75,1,0.0,40.75,14.91
ORD-003681,2023-04-24,CUST-00979,19.0,Male,Small Business,West,Ashland,Groceries,Household Supplies,Household Supplies - Model A,48.17,1,0.05,45.76,13.97
ORD-024018,2024-08-03,CUST-00463,18.0,Female,Consumer,Central,Franklin,Apparel,Footwear,Footwear - Model B,85.48,1,0.0,85.48,30.75
ORD-035541,2025-03-14,CUST-00125,48.0,Male,Corporate,North,Fairview,Groceries,Snacks,Snacks - Model A,35.22,2,0.15,59.87,18.42
ORD-021144,2024-06-01,CUST-01041,25.0,Male,Consumer,West,Ashland,Beauty & Personal Care,Fragrances,Fragrances - Model B,24.09,1,0.0,24.09,9.33
ORD-026885,2024-10-06,CUST-01501,30.0,Female,Small Business,East,Clinton,Groceries,Beverages,Beverages - Model B,7.13,3,0.0,21.39,7.2
ORD-017937,2024-03-16,CUST-01414,54.0,Female,Small Business,Central,Franklin,Apparel,Men's Shirts,Men's Shirts - Model B,80.93,4,0.0,323.72,120.62
ORD-027308,2024-10-16,CUST-02074,34.0,Female,Consumer,Central,Franklin,Home & Kitchen,Cookware,Cookware - Model B,393.52,2,0.0,787.04,244.42
ORD-027074,2024-10-11,CUST-01990,20.0,Female,Small Business,West,Fairfax,Home & Kitchen,Decor,Decor - Model C,260.87,3,0.1,704.35,214.13
ORD-039421,2025-06-03,CUST-02160,28.0,Female,Consumer,East,Clinton,Apparel,Jackets,Jackets - Model D,45.14,1,0.0,45.14,12.41
ORD-019410,2024-04-21,CUST-00582,22.0,Female,Corporate,East,Salem,Electronics,Tablets,Tablets - Model B,261.57,2,0.0,523.14,185.81
ORD-007567,2023-08-02,CUST-00701,52.0,Female,Consumer,South,Georgetown,Electronics,Laptops,Laptops - Model C,690.05,2,0.0,1380.1,577.19
ORD-040766,2025-06-29,CUST-02178,44.0,Female,Consumer,South,Madison,Beauty & Personal Care,Fragrances,Fragrances - Model B,60.5,2,0.05,114.95,47.76
ORD-025528,2024-09-05,CUST-00966,20.0,Male,Small Business,North,Fairview,Groceries,Organic Foods,Organic Foods - Model D,49.7,2,0.0,99.4,27.46
ORD-019069,2024-04-13,CUST-00796,36.0,Female,Small Business,North,Fairview,Apparel,Men's Shirts,Men's Shirts - Model C,161.05,1,0.0,161.05,54.62
ORD-017442,2024-03-03,CUST-00427,48.0,Female,Consumer,Central,Dover,Beauty & Personal Care,Fragrances,Fragrances - Model B,108.9,1,0.0,108.9,36.05
ORD-003035,2023-04-07,CUST-00758,49.0,Male,Corporate,West,Marion,Beauty & Personal Care,Grooming,Grooming - Model A,44.08,3,0.15,112.4,20.58
ORD-038187,2025-05-10,CUST-02437,25.0,Male,Corporate,North,Fairview,Apparel,Women's Dresses,Women's Dresses - Model D,69.13,2,0.05,131.35,52.28
ORD-024860,2024-08-22,CUST-00474,40.0,Female,Corporate,North,Fairview,Beauty & Personal Care,Makeup,Makeup - Model D,65.87,1,0.0,65.87,20.23
ORD-030074,2024-11-30,CUST-01142,18.0,Female,Consumer,East,Clinton,Apparel,Jeans,Jeans - Model C,177.93,1,0.0,177.93,78.35
ORD-018000,2024-03-18,CUST-00776,40.0,Female,Consumer,East,Bristol,Electronics,Laptops,Laptops - Model A,816.0,1,0.0,816.0,235.44
ORD-005450,2023-06-09,CUST-00483,39.0,Female,Consumer,Central,Franklin,Apparel,Women's Dresses,Women's Dresses - Model B,128.83,1,0.0,128.83,42.6
ORD-007509,2023-07-31,CUST-00289,34.0,Female,Consumer,Central,Franklin,Electronics,Smartphones,Smartphones - Model A,1024.35,3,0.0,3073.05,1132.8
ORD-038597,2025-05-18,CUST-01989,27.0,Female,Small Business,South,Greenville,Groceries,Beverages,Beverages - Model A,48.86,1,0.0,48.86,15.31
ORD-032808,2025-01-04,CUST-01495,33.0,Male,Small Business,East,Bristol,Electronics,Headphones,Headphones - Model D,447.75,3,0.0,1343.25,409.95
ORD-034822,2025-02-27,CUST-02041,49.0,Female,Consumer,West,Marion,Sports & Outdoors,Yoga,Yoga - Model A,224.26,1,0.0,224.26,70.09
ORD-014699,2023-12-22,CUST-00612,41.0,Female,Small Business,North,Fairview,Apparel,Footwear,Footwear - Model D,167.05,1,0.0,167.05,45.4
ORD-039984,2025-06-13,CUST-00371,38.0,Male,Small Business,West,Marion,Home & Kitchen,Storage,Storage - Model C,435.91,1,0.0,435.91,142.0
ORD-005100,2023-06-01,CUST-00392,38.0,Male,Consumer,South,Greenville,Home & Kitchen,Small Appliances,Small Appliances - Model C,117.96,1,0.0,117.96,50.71
ORD-010023,2023-10-04,CUST-00941,40.0,Male,Consumer,West,Marion,Apparel,Footwear,Footwear - Model B,107.56,1,0.0,107.56,43.18
ORD-033684,2025-01-26,CUST-01063,32.0,Female,Small Business,South,Georgetown,Apparel,Women's Dresses,Women's Dresses - Model B,166.02,1,0.1,149.42,48.32
ORD-000279,2023-01-09,CUST-00309,45.0,Female,Small Business,North,Fairview,Home & Kitchen,Cookware,Cookware - Model A,273.5,2,0.0,547.0,228.23
ORD-007124,2023-07-22,CUST-01532,42.0,Male,Small Business,East,Salem,Electronics,Smartphones,Smartphones - Model D,240.05,1,0.0,240.05,105.23
ORD-039745,2025-06-09,CUST-02500,54.0,Female,Small Business,East,Bristol,Apparel,Activewear,Activewear - Model D,62.17,1,0.2,49.74,15.1
ORD-030708,2024-12-05,CUST-01696,43.0,Female,Consumer,Central,Dover,Home & Kitchen,Bedding,Bedding - Model A,241.05,1,0.2,192.84,55.43
ORD-035168,2025-03-06,CUST-00360,36.0,Female,Consumer,South,Georgetown,Beauty & Personal Care,Haircare,Haircare - Model C,93.24,2,0.0,186.48,55.06
ORD-004263,2023-05-09,CUST-01559,48.0,Male,Small Business,South,Madison,Sports & Outdoors,Camping Gear,Camping Gear - Model A,252.33,1,0.1,227.1,45.4
ORD-007594,2023-08-03,CUST-00350,57.0,Male,Corporate,West,Ashland,Beauty & Personal Care,Skincare,Skincare - Model B,54.01,2,0.0,108.02,36.45
ORD-022025,2024-06-20,CUST-01690,49.0,Female,Consumer,East,Clinton,Apparel,Activewear,Activewear - Model D,82.06,1,0.2,65.65,5.68
ORD-004160,2023-05-07,CUST-00245,65.0,Other,Consumer,South,Georgetown,Home & Kitchen,Cookware,Cookware - Model B,63.49,2,0.0,126.98,36.16
